sessionId,blockIndex,unityApplicationFps,testMode,closeRadius,weapon,phase,phaseStartIso,roundNumber,frameIndex,timeSinceStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,ufoX,ufoY,towerX,side,leftButtonDown,leftButtonPressed,fireKeyDown,shotFired,shotHitX,stimulusMs,spikeFired,stutterMs,windowOpen,threshEstimateMs,sd,slopeEstimate,lapseEstimate,accuracy,score,cfg_weapon,cfg_unityApplicationFps,cfg_practiceStuttersMs,cfg_amSpikeDelayMinSec,cfg_amSpikeDelayMaxSec,cfg_amWindowMinSec,cfg_amWindowMaxSec,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
34,1,60,FrameTimeStutter,6.000,antimatter,practice,2026-08-31T11:59:11.1930512-04:00,0,0,0.00000,17.7330,2351.99,1439.88,0.000,0.000,3.4779,9.7528,6.5279,Left,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,antimatter,60,450;300;200;100;50,2,8,2.5,3.5,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.5,50,8,5
34,1,60,FrameTimeStutter,6.000,antimatter,practice,2026-08-31T11:59:11.1930512-04:00,0,1,0.01638,16.3839,2351.99,1439.88,0.000,0.000,3.4779,9.7528,6.5279,Left,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,antimatter,60,450;300;200;100;50,2,8,2.5,3.5,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.5,50,8,5
34,1,60,FrameTimeStutter,6.000,antimatter,practice,2026-08-31T11:59:11.1930512-04:00,0,2,0.03360,17.2119,2351.99,1439.88,0.000,0.000,3.4779,9.7528,6.5279,Left,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,antimatter,60,450;300;200;100;50,2,8,2.5,3.5,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.5,50,8,5
34,1,60,FrameTimeStutter,6.000,antimatter,practice,2026-08-31T11:59:11.1930512-04:00,0,3,0.05006,16.4680,2351.99,1439.88,0.000,0.000,3.4779,9.7528,6.5279,Left,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,antimatter,60,450;300;200;100;50,2,8,2.5,3.5,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.5,50,8,5
34,1,60,FrameTimeStutter,6.000,antimatter,practice,2026-08-31T11:59:11.1930512-04:00,0,4,0.06669,16.6218,2351.99,1439.88,0.000,0.000,3.4779,9.7528,6.5279,Left,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,antimatter,60,450;300;200;100;50,2,8,2.5,3.5,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.5,50,8,5
34,1,60,FrameTimeStutter,6.000,antimatter,practice,2026-08-31T11:59:11.1930512-04:00,0,5,0.08315,16.4647,2351.99,1439.88,0.000,0.000,3.4779,9.7528,6.5279,Left,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,antimatter,60,450;300;200;100;50,2,8,2.5,3.5,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.5,50,8,5
34,1,60,FrameTimeStutter,6.000,antimatter,practice,2026-08-31T11:59:11.1930512-04:00,0,6,0.09989,16.7382,2351.99,1439.88,0.000,0.000,3.4779,9.7528,6.5279,Left,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,antimatter,60,450;300;200;100;50,2,8,2.5,3.5,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.5,50,8,5
34,1,60,FrameTimeStutter,6.000,antimatter,practice,2026-08-31T11:59:11.1930512-04:00,0,7,0.11702,17.1335,2351.99,1439.88,0.000,0.000,3.4779,9.7528,6.5279,Left,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,antimatter,60,450;300;200;100;50,2,8,2.5,3.5,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.5,50,8,5
34,1,60,FrameTimeStutter,6.000,antimatter,practice,2026-08-31T11:59:11.1930512-04:00,0,8,0.13368,16.6546,2351.99,1439.88,0.000,0.000,3.4779,9.7528,6.5279,Left,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,antimatter,60,450;300;200;100;50,2,8,2.5,3.5,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.5,50,8,5
34,1,60,FrameTimeStutter,6.000,antimatter,practice,2026-08-31T11:59:11.1930512-04:00,0,9,0.15034,16.6691,2351.99,1439.88,0.000,0.000,3.4779,9.7528,6.5279,Left,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,antimatter,60,450;300;200;100;50,2,8,2.5,3.5,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.5,50,8,5
